REVIEW_ID,RAW_DESCRIPTION,ORIGINAL_REASON,NEW_CLASSIFICATION,MATCHED_PRODUCT_ID,MATCHED_PRODUCT,VALID_PRICE_FOUND,CURRENT_LIST_PRICE,PROPOSED_LIST_PRICE,PROPOSED_LIST_PRICE_2_DECIMALS,ACTION,CONFIDENCE,SOURCE,IS_FOOD,IS_MEAT,IS_SERVICE,PRICE_RULE,PRICE_EVIDENCE_FILE,PRICE_EVIDENCE_SHEET,PRICE_EVIDENCE_ROW,IDENTITY_KEY,ORIGINAL_REASONS
AG-0842,FIRMA Autorizada,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx | COTIZACIONES__DOMINION_BUSINESS_18aa.xlsx | COTIZACIONES__REMPART_GROUP_2_3578.xlsx | COTIZACIONES___2023-2024_PIN_ARIAS_2_fddc.xlsx,False,False,False,NO_PRICE,,,,firma|autorizada,MISSING_VALID_PRICE
AG-0843,"Resma De Papel Tamaño Carta Calibre 20, 8 1/2 * 11 Pulgadas.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"resma|papel|tamano|carta|calibre|20|8|1/2|1/2|11""",MISSING_VALID_PRICE
AG-0844,"Resma De Papel Tamaño Carta Calibre 20, 8 1/2 * 14 Pulgadas.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"resma|papel|tamano|carta|calibre|20|8|1/2|1/2|14""",MISSING_VALID_PRICE
AG-0845,Libretas Rayadas Amarillas 5x8.,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,libretas|rayadas|amarillas|5x8.,MISSING_VALID_PRICE
AG-0846,Libretas Rayadas Amarillas 8 1/2 X 11.,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,libretas|rayadas|amarillas|8|1/2|x|11.|1/2,MISSING_VALID_PRICE
AG-0847,"Libro Récord 200 Páginas Numeradas, Tapa Dura.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,libro|record|200|paginas|numeradas|tapa|dura.,MISSING_VALID_PRICE
AG-0848,"Notas Adhesivas 3 Pulgadas * 5 Pulgadas, Colores Neón.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"notas|adhesivas|3|pulgadas|5|pulgadas|colores|neon.|3""",MISSING_VALID_PRICE
AG-0849,"Notas Adhesivas 3 Pulgadas * 2 Pulgadas, Colores Neón.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"notas|adhesivas|3|pulgadas|2|pulgadas|colores|neon.|3""",MISSING_VALID_PRICE
AG-0850,"Notas Adhesivas 3 Pulgadas * 3 Pulgadas, Colores Neón.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"notas|adhesivas|3|pulgadas|3|pulgadas|colores|neon.|3""",MISSING_VALID_PRICE
AG-0851,"Bandejas De Escritorios De Tres Compartimentos, Altura 24.5 Cm, Anchura 29 Cm, Con Carga",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,bandejas|escritorios|tres|compartimentos|altura|24.5|cm|anchura,MISSING_VALID_PRICE
AG-0852,"Cera Para Contar De 14 Gr, 5.6 Cm Diámetro.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,cera|para|contar|14|gr|5.6|cm|diametro.,MISSING_VALID_PRICE
AG-0853,"Cinta De Embalar 2"", Transparente.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"cinta|embalar|2""|transparente.|2""",MISSING_VALID_PRICE
AG-0854,"Cinta Adhesiva Invisible, 3/4 In X 1296 In, 36 Yd.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,cinta|adhesiva|invisible|3/4|in|x|1296|in|3/4,MISSING_VALID_PRICE
AG-0855,"Clip De Billeteros Negros, 55mm, 12/1.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,clip|billeteros|negros|55|mm|12/1.|12/1,MISSING_VALID_PRICE
AG-0856,"Clip De Billeteros Negros, 25mm, 12/1.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,clip|billeteros|negros|25|mm|12/1.|12/1,MISSING_VALID_PRICE
AG-0857,"Clip De Billeteros Negros, 15mm, 12/1.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,clip|billeteros|negros|15|mm|12/1.|12/1,MISSING_VALID_PRICE
AG-0858,Clips Pequeños 33mm 100/1,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,clips|pequenos|33|mm|100/1|100/1,MISSING_VALID_PRICE
AG-0859,Clips Grandes 50mm 100/1,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,clips|grandes|50|mm|100/1|100/1,MISSING_VALID_PRICE
AG-0860,"Dispensador De Cintas Adhesiva De Escritorio Negro, Base Antideslizante, Para Usar Con",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,dispensador|cintas|adhesiva|escritorio|negro|base|antideslizante|para|3/4,MISSING_VALID_PRICE
AG-0861,"Folder Manila 8 1/2 X 11, Caja 100/1",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,folder|manila|8|1/2|x|11|caja|100/1|1/2,MISSING_VALID_PRICE
AG-0862,"Grapas Estándar 6 Mm, 26/6, 5000/1",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,grapas|estandar|6|mm|26/6|5000/1|26/6,MISSING_VALID_PRICE
AG-0863,"Bolígrafo Retráctil De Punta Fina 0,7mm, Color Azul Caja De 12/1",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,boligrafo|retractil|punta|fina|0|7|mm|color|12/1,MISSING_VALID_PRICE
AG-0864,"Bolígrafo En Gel Retráctil, Punta De Aguja 0,7mm, Agarre Con Textura Suave, Color Azul.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,boligrafo|gel|retractil|punta|aguja|0|7|mm,MISSING_VALID_PRICE
AG-0865,"Pegamento En Barra De 40gr, Adhesivo Sin Solventes, Tapa Rosca, Adherencia Instantánea.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,pegamento|barra|40gr|adhesivo|sin|solventes|tapa|rosca,MISSING_VALID_PRICE
AG-0866,Pegamento De Resina Sintética Transparente Para Aplicación Universal De 35ml.,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,pegamento|resina|sintetica|transparente|para|aplicacion|universal|35ml.,MISSING_VALID_PRICE
AG-0867,"Perforadora De 2 Orificios En Metal, Color Negro, Capacidad De Perforación 10 Hojas.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,perforadora|2|orificios|metal|color|negro|capacidad|perforacion,MISSING_VALID_PRICE
AG-0868,"Perforadora De 3 Orificios En Metal, Color Negro, Capacidad De Perforación 10 Hojas.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,perforadora|3|orificios|metal|color|negro|capacidad|perforacion,MISSING_VALID_PRICE
AG-0869,"Tinta Superfluorescente, Trazos De 1 Mm, 2 Mm Y 5 Mm (resaltadores Mamey).",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,tinta|superfluorescente|trazos|1|mm|2|mm|5,MISSING_VALID_PRICE
AG-0870,"Rollo De Cinta Para Sumadora, Colores Negro Y Rojo.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,rollo|cinta|para|sumadora|colores|negro|rojo.,MISSING_VALID_PRICE
AG-0871,Rollo De Cinta Tricolor Fina En Poliester De 1cm.,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,rollo|cinta|tricolor|fina|poliester|1|cm.,MISSING_VALID_PRICE
AG-0872,Rollo De Cinta Tricolor Gruesa En Poliester De 8cm.,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,rollo|cinta|tricolor|gruesa|poliester|8|cm.,MISSING_VALID_PRICE
AG-0873,Rollo Grande De Papel Burbuja Con 75 Metros De Largo Y 60 Cm De Ancho.,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,rollo|grande|papel|burbuja|75|metros|largo|60,MISSING_VALID_PRICE
AG-0874,"Etiqueta (labels) Tamaño 5.1x10.2cm / 2""x4"", Transparentes, Adhesivo Permanente, 10",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"etiqueta|labels|tamano|5.1x10.2|cm|/|2""x4""|transparentes|2""",MISSING_VALID_PRICE
AG-0875,"Etiqueta (labels) Tamaño 3.4x10.2cm / 3""x4"", Transparentes, Adhesivo Permanente, 14",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"etiqueta|labels|tamano|3.4x10.2|cm|/|3""x4""|transparentes|3""",MISSING_VALID_PRICE
AG-0876,"Etiqueta (labels) Tamaño 5.1x10.2cm / 2""x4"", Blancas, Adhesivo Permanente, 10 Etiquetas",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"etiqueta|labels|tamano|5.1x10.2|cm|/|2""x4""|blancas|2""",MISSING_VALID_PRICE
AG-0877,"Etiqueta (labels) Tamaño 3.4x10.2cm / 3""x4"", Blancas, Adhesivo Permanente, 14 Etiquetas",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"etiqueta|labels|tamano|3.4x10.2|cm|/|3""x4""|blancas|3""",MISSING_VALID_PRICE
AG-0878,"Separadores De Hojas P/carpeta 5/1 De Tres Argollas, Color Amarillo, Con 5 Divisiones De",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,separadores|hojas|p/carpeta|5/1|tres|argollas|color|amarillo|5/1,MISSING_VALID_PRICE
AG-0879,"Carpetas De 1/2 Pulgada De Tres Aros, De Color Blanco, Con Bolsillo En El Interior Y Con",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"carpetas|1/2|pulgada|tres|aros|color|blanco|bolsillo|1/2|2""",MISSING_VALID_PRICE
AG-0880,"Carpetas De 1 Pulgada De Tres Aros, De Color Blanco, Con Bolsillo En El Interior Y Con",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"carpetas|1|pulgada|tres|aros|color|blanco|bolsillo|1""",MISSING_VALID_PRICE
AG-0881,"Carpetas De 2 Pulgada De Tres Aros, De Color Blanco, Con Bolsillo En El Interior Y Con",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"carpetas|2|pulgada|tres|aros|color|blanco|bolsillo|2""",MISSING_VALID_PRICE
AG-0882,"Carpetas De 3 Pulgada De Tres Aros, De Color Blanco, Con Bolsillo En El Interior Y Con",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"carpetas|3|pulgada|tres|aros|color|blanco|bolsillo|3""",MISSING_VALID_PRICE
AG-0883,"Sobres Manila, Papel Grueso, Tamaño 9 X 12 Pulgadas.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"sobres|manila|papel|grueso|tamano|9|x|12|12""",MISSING_VALID_PRICE
AG-0884,Tinta Para Sellos Pretintados Color Azul De 30ml.,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,tinta|para|sellos|pretintados|color|azul|30ml.,MISSING_VALID_PRICE
AG-0885,Tinta Para Sellos Pretintados Color Rojo De 30ml.,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,tinta|para|sellos|pretintados|color|rojo|30ml.,MISSING_VALID_PRICE
AG-0886,"Cinta Adhesiva (tape) Doble Cara Grande Rollo De Espuma, 19 Mm De Ancho Y 66 Metros De",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,cinta|adhesiva|tape|doble|cara|grande|rollo|espuma,MISSING_VALID_PRICE
AG-0887,Cinta Adhesiva (tape) Gris De 5 Cm De Ancho Y 50 Metros De Largo.,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,cinta|adhesiva|tape|gris|5|cm|ancho|50,MISSING_VALID_PRICE
AG-0888,"Cinta Adhesiva (tape) Fluorescente 15mm X 5 M, Colore Luminico Verde Rollo.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,cinta|adhesiva|tape|fluorescente|15|mm|x|5,MISSING_VALID_PRICE
AG-0889,"Cinta Adhesiva Fluorescente 15mm X 5 M, Colore Luminico Naranja Rollo.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,cinta|adhesiva|fluorescente|15|mm|x|5|m,MISSING_VALID_PRICE
AG-0890,"Lápiz HB No. 2, Cuerpo Hexagonal Con Borrador Suave Que No Mancha.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,lapiz|hb|no.|2|cuerpo|hexagonal|borrador|suave,MISSING_VALID_PRICE
AG-0891,"Grapadora Estandar De Metal, Color Negro, Compatible Con Grapas Estándar 24/6 Y 26/6",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,grapadora|estandar|metal|color|negro|compatible|grapas|estandar|24/6,MISSING_VALID_PRICE
AG-0892,"Grapadora Industrial De Metal, Con Base Antideslizante, Con Capacidad De 100 Hojas De",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,grapadora|industrial|metal|base|antideslizante|capacidad|100|hojas,MISSING_VALID_PRICE
AG-0893,"Marcadores Permanentes, Punta Biselada De 2.0 50 Mm, Tinta Permanente A Base De Alcohol,",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,marcadores|permanentes|punta|biselada|2.0|50|mm|tinta,MISSING_VALID_PRICE
AG-0894,"Porta Lápiz Metálico Color Negro, Tipo Malla",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,porta|lapiz|metalico|color|negro|tipo|malla,MISSING_VALID_PRICE
AG-0895,"Reglas Plásticas De 30 Cm, Transparentes",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,reglas|plasticas|30|cm|transparentes,MISSING_VALID_PRICE
AG-0896,"Pegatinas ( Stickers) Redondas Transparentes De 1.5 In, Selladoras De Pestañas De Sobres",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,pegatinas|stickers|redondas|transparentes|1.5|in|selladoras|pestanas,MISSING_VALID_PRICE
AG-0897,"Sacagrapas Con Mango Plástico Ergonómico, Con Seguro Para Mantenerlo Plegado",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,sacagrapas|mango|plastico|ergonomico|seguro|para|mantenerlo|plegado,MISSING_VALID_PRICE
AG-0898,"Tijeras Para Tela De Acero, Mango Grueso, Acero Inoxidable.",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,tijeras|para|tela|acero|mango|grueso|acero|inoxidable.,MISSING_VALID_PRICE
AG-0899,"Tijeras De Oficina De 7 Pulgadas, Mango Grueso, Dimensión 8.5 Pulgadas",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"tijeras|oficina|7|pulgadas|mango|grueso|dimension|8.5|7""",MISSING_VALID_PRICE
AG-0900,"Bandas (banditas) De Gomas Elásticas #18, 500/1",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,bandas|banditas|gomas|elasticas|18|500/1|500/1,MISSING_VALID_PRICE
AG-0901,Protector De Hojas (paquetes De 100 Protectores De Páginas 8.5 X 11 Pulgadas En Color,MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"protector|hojas|paquetes|100|protectores|paginas|8.5|x|11""",MISSING_VALID_PRICE
AG-0902,"Carpetas De 1 Pulgada De Tres Aros, Con Bolsillo En El Interior Y Con Plástico Frontal,",MISSING_VALID_PRICE,NEW_PRODUCT_WITHOUT_PRICE,,,,,,,KEEP_MANUAL_REVIEW,HIGH,COTIZACIONES_DORALEX_SRL_bb53.xlsx | COTIZACIONES_DORALEX_f72a.xlsx,False,False,False,NO_PRICE,,,,"carpetas|1|pulgada|tres|aros|bolsillo|interior|plastico|1""",MISSING_VALID_PRICE
