CANONICAL_ID,CANONICAL_NAME,TYPE,CATEGORY,UOM,BRAND,MODEL,SPECIFICATION,IS_FOOD,IS_MEAT,IS_SERVICE,COMPANY_SCOPE,CURRENT_ODOO_PRODUCT_ID,CURRENT_ODOO_NAME,CURRENT_LIST_PRICE,HISTORICAL_OCCURRENCES,HISTORICAL_MIN_PRICE,HISTORICAL_MAX_PRICE,FINAL_LIST_PRICE,MATCH_TYPE,SOURCE_FILES_COUNT,SOURCE_SHEETS_COUNT,ACTION,REVIEW_REASON,PRICE_RULE,MAX_PRICE_SOURCE_FILE,MAX_PRICE_SOURCE_SHEET,MAX_PRICE_SOURCE_ROW,MAX_PRICE_DOCUMENT_TYPE,MAX_PRICE_DESCRIPTION,MAX_PRICE_QTY,MAX_PRICE_UNIT_EXCL,MAX_PRICE_CURRENCY,IDENTITY_KEY,SOURCE_FILES
AG-1523,TUBO Cuadrado Galvanizado ( 4x4 1.5 MM ),consu,Plomería,Units,,,,False,False,False,SHARED,157,TUBO CUADRADO GALVANIZADO ( 4X4 1.5 MM ),1895.73,1,1686.0,1686.0,1895.73,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES_DORALEX_f72a.xlsx,LIGA MUNICIPAL 2 (10),15,QUOTATION,TUBO CUADRADO GALVANIZADO ( 4x4 1.5 MM  ),9.0,1686.0,DOP,tubo|cuadrado|galvanizado|4x4|1.5|mm,COTIZACIONES_DORALEX_f72a.xlsx
AG-1524,TUBO Cuadrado Galvanizado ( 3x3x1.5 MM ),consu,Plomería,Units,,,,False,False,False,SHARED,158,TUBO CUADRADO GALVANIZADO ( 3X3X1.5 MM ),1265.0,1,1249.0,1249.0,1265.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES_DORALEX_f72a.xlsx,LIGA MUNICIPAL 2 (10),16,QUOTATION,TUBO CUADRADO GALVANIZADO ( 3x3x1.5 MM ),14.0,1249.0,DOP,tubo|cuadrado|galvanizado|3x3x1.5|mm,COTIZACIONES_DORALEX_f72a.xlsx
AG-1525,TUBO Rectangular Galvanizado ( 2x2x1.5 MM ),consu,Plomería,Units,,,,False,False,False,SHARED,159,TUBO RECTANGULAR GALVANIZADO ( 2X2X1.5 MM ),942.0,1,812.0,812.0,942.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES_DORALEX_f72a.xlsx,LIGA MUNICIPAL 2 (10),17,QUOTATION,TUBO RECTANGULAR GALVANIZADO ( 2x2x1.5 MM ),18.0,812.0,DOP,tubo|rectangular|galvanizado|2x2x1.5|mm,COTIZACIONES_DORALEX_f72a.xlsx
AG-1526,TARUGO PARA Tornillo Expansivo ( 1/2 X3 ),consu,Ferretería,Units,,,caliber=1/2,False,False,False,SHARED,160,TARUGO PARA TORNILLO EXPANSIVO ( 1/2 X3 ),215.0,1,9.72,9.72,215.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES_DORALEX_f72a.xlsx,LIGA MUNICIPAL 2 (10),18,QUOTATION,TARUGO PARA TORNILLO EXPANSIVO ( 1/2 x3 ),90.0,9.72,DOP,tarugo|para|tornillo|expansivo|1/2|x3|1/2,COTIZACIONES_DORALEX_f72a.xlsx
AG-1527,Tornillo Autoperforantes ( 1/2 32 MM ),consu,Ferretería,Units,,,caliber=1/2,False,False,False,SHARED,161,TORNILLO AUTOPERFORANTES ( 1/2 32 MM ),88.92,1,3.39,3.39,88.92,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES_DORALEX_f72a.xlsx,LIGA MUNICIPAL 2 (10),19,QUOTATION,TORNILLO AUTOPERFORANTES ( 1/2 32 MM ),1000.0,3.39,DOP,tornillo|autoperforantes|1/2|32|mm|1/2,COTIZACIONES_DORALEX_f72a.xlsx
AG-1528,TOLA Galvanizado LISA Calibre 14 ( 4x8x2 105 LBS ),consu,Ferretería,Units,,,presentation=105 lbs,False,False,False,SHARED,162,TOLA GALVANIZADO LISA CALIBRE 14 ( 4X8X2 105 LBS ),3460.37,1,2342.37,2342.37,3460.37,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES_DORALEX_f72a.xlsx,LIGA MUNICIPAL 2 (10),20,QUOTATION,TOLA GALVANIZADO LISA CALIBRE 14 ( 4x8x2 105 LBS ),7.0,2342.37,DOP,tola|galvanizado|lisa|calibre|14|4x8x2|105|lb|105 lbs,COTIZACIONES_DORALEX_f72a.xlsx
AG-1530,Planchas DE Aluzinc TECHO Calibre 26 ( 1.00 MTS X 6.20 MTS ),consu,Ferretería,Units,,,,False,False,False,SHARED,165,PLANCHAS DE ALUZINC TECHO CALIBRE 26 ( 1.00 MTS X 6.20 MTS ),1979.66,1,1779.66,1779.66,1979.66,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES_DORALEX_f72a.xlsx,LIGA MUNICIPAL 2 (10),23,QUOTATION,PLANCHAS DE ALUZINC TECHO CALIBRE 26 ( 1.00 MTS x 6.20 MTS ),2.0,1779.66,DOP,planchas|aluzinc|techo|calibre|26|1.00|mts|x,COTIZACIONES_DORALEX_f72a.xlsx
AG-1531,Planchas DE Aluzinc PARED Calibre 26 ( 1.00 X 2.50 MTS),consu,Ferretería,Units,,,,False,False,False,SHARED,166,PLANCHAS DE ALUZINC PARED CALIBRE 26 ( 1.00 X 2.50 MTS),687.69,1,711.86,711.86,711.86,EXACT_MATCH,1,1,REUSE_UPDATE_PRICE,,SINGLE,COTIZACIONES_DORALEX_f72a.xlsx,LIGA MUNICIPAL 2 (10),24,QUOTATION,PLANCHAS DE ALUZINC PARED CALIBRE 26 ( 1.00 x 2.50 MTS),37.0,711.86,DOP,planchas|aluzinc|pared|calibre|26|1.00|x|2.50,COTIZACIONES_DORALEX_f72a.xlsx
AG-2023,(agregado Fino) ARENA LAVADA Azul,consu,Construcción,m³,,,,False,False,False,SHARED,139,(AGREGADO FINO) ARENA LAVADA AZUL,1990.51,5,1990.51,1990.51,1990.51,EXACT_MATCH,1,5,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (56),17,QUOTATION,(agregado fino) ARENA LAVADA azul,310.0,1990.51,DOP,agregado|fino|arena|lavada|azul,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2085,SUPER Gramasan 5 LT,consu,Ferretería,Gal,,,,False,False,False,SHARED,59,SUPER GRAMASAN 5 LT,1435.86,4,1435.86,1435.86,1435.86,EXACT_MATCH,1,4,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (15),18,QUOTATION,SUPER GRAMASAN 5 LT,145.0,1435.86,DOP,super|gramasan|5|lt,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2090,DISCO DEWALT DE 14 X 3/32,consu,Herramientas,Units,Dewalt,,caliber=3/32,False,False,False,SHARED,62,DISCO DEWALT DE 14 X 3/32,620.0,1,620.0,620.0,620.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (23),20,QUOTATION,DISCO DEWALT DE 14 X 3/32,2.0,620.0,DOP,disco|dewalt|14|x|3/32|3/32,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2091,Pintura OXIDO NEGRO,consu,Pinturas,Gal,,,,False,False,False,SHARED,64,PINTURA OXIDO NEGRO,1874.0,1,1874.0,1874.0,1874.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (23),22,QUOTATION,PINTURA OXIDO NEGRO,1.0,1874.0,DOP,pintura|oxido|negro,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2092,Soldadura 3/32,consu,Ferretería,lb,,,caliber=3/32,False,False,False,SHARED,65,SOLDADURA 3/32,218.0,1,218.0,218.0,218.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (23),23,QUOTATION,SOLDADURA 3/32,30.0,218.0,DOP,soldadura|3/32|3/32,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2093,Portarollo C/cubierta Foster Aqa,consu,Ferretería,Units,Oster,,,False,False,False,SHARED,75,PORTAROLLO C/CUBIERTA FOSTER AQA,984.0,5,984.0,984.0,984.0,EXACT_MATCH,1,5,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (25),24,QUOTATION,portarollo c/cubierta foster aqa,2.0,984.0,DOP,portarollo|c/cubierta|foster|aqa,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2094,Zafacon EKO 20L-WH 5GL,consu,Ferretería,Units,,,presentation=20 l,False,False,False,SHARED,76,ZAFACON EKO 20L-WH 5GL,2500.0,5,2500.0,2500.0,2500.0,EXACT_MATCH,1,5,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (25),25,QUOTATION,ZAFACON EKO 20L-WH 5GL,7.0,2500.0,DOP,zafacon|eko|20l-wh|5|gal|20 l,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2095,Zafacon EKO 55L-WH 15GL,consu,Ferretería,Units,,,presentation=55 l,False,False,False,SHARED,77,ZAFACON EKO 55L-WH 15GL,7700.0,5,7700.0,7700.0,7700.0,EXACT_MATCH,1,5,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (25),26,QUOTATION,ZAFACON EKO  55L-WH 15GL,2.0,7700.0,DOP,zafacon|eko|55l-wh|15|gal|55 l,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2103,Thinner Tropical 1GL,consu,Pinturas,Gal,Tropical,,presentation=1 gl,False,False,False,SHARED,88,THINNER TROPICAL 1GL,698.0,1,698.0,698.0,698.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (30),17,QUOTATION,THINNER TROPICAL  1GL,10.0,698.0,DOP,thinner|tropical|1|gal|1 gl,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2104,Pintura TRAFIC PAINT Amarillo 1 GL,consu,Pinturas,Gal,,,presentation=1 gl,False,False,False,SHARED,89,PINTURA TRAFIC PAINT AMARILLO 1 GL,3515.0,1,3515.0,3515.0,3515.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (30),18,QUOTATION,PINTURA TRAFIC  PAINT AMARILLO 1 GL,47.0,3515.0,DOP,pintura|trafic|paint|amarillo|1|gal|1 gl,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2105,Pintura SEMI Contractor MARMOL 939 1 GL,consu,Pinturas,Gal,,,presentation=1 gl,False,False,False,SHARED,90,PINTURA SEMI CONTRACTOR MARMOL 939 1 GL,2386.5,1,2386.5,2386.5,2386.5,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (30),19,QUOTATION,PINTURA SEMI CONTRACTOR MARMOL 939 1 GL,15.0,2386.5,DOP,pintura|semi|contractor|marmol|939|1|gal|1 gl,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2106,Pintura SEMI Contractor MARMOL 939 5 GL,consu,Pinturas,Units,,,presentation=5 gl,False,False,False,SHARED,91,PINTURA SEMI CONTRACTOR MARMOL 939 5 GL,8050.0,1,8050.0,8050.0,8050.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (30),20,QUOTATION,PINTURA SEMI CONTRACTOR MARMOL 939 5 GL,2.0,8050.0,DOP,pintura|semi|contractor|marmol|939|5|gal|5 gl,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2107,Pintura SEMI Contractor BLANCO 00 1 GL,consu,Pinturas,Gal,,,presentation=1 gl,False,False,False,SHARED,92,PINTURA SEMI CONTRACTOR BLANCO 00 1 GL,2386.5,1,2386.5,2386.5,2386.5,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (30),21,QUOTATION,PINTURA SEMI CONTRACTOR BLANCO 00 1 GL,25.0,2386.5,DOP,pintura|semi|contractor|blanco|00|1|gal|1 gl,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2108,Pintura PRO Semigloss (POP) Porcelana 90 5 GL,consu,Pinturas,Units,,,presentation=5 gl,False,False,False,SHARED,93,PINTURA PRO SEMIGLOSS (POP) PORCELANA 90 5 GL,10958.99,1,10958.99,10958.99,10958.99,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (30),22,QUOTATION,PINTURA PRO SEMIGLOSS (POP) PORCELANA 90 5 GL,2.0,10958.99,DOP,pintura|pro|semigloss|pop|porcelana|90|5|gal|5 gl,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2109,Alambre De Goma 6/2 Awg,consu,Neumáticos,ft,,,caliber=6/2,False,False,False,SHARED,95,ALAMBRE DE GOMA 6/2 AWG,189.6,2,186.0,189.6,189.6,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (31),18,QUOTATION,ALAMBRE de goma 6/2 awg,70.0,189.6,DOP,alambre|goma|6/2|awg|6/2,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2110,CAJA Breaker 12 SUPE. OMNIUM,consu,Material eléctrico,Units,,,,False,False,False,SHARED,96,CAJA BREAKER 12 SUPE. OMNIUM,3970.0,2,3970.0,3989.0,3989.0,EXACT_MATCH,1,2,REUSE_UPDATE_PRICE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT RECONOCIMIENTO DE DEUDA (4),19,QUOTATION,CAJA BREAKER 12 SUPE. OMNIUM,1.0,3989.0,DOP,caja|breaker|12|supe.|omnium,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2112,Breaker CNC 20A 2P,consu,Material eléctrico,Units,,,,False,False,False,SHARED,98,BREAKER CNC 20A 2P,965.0,1,965.0,965.0,965.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (31),21,QUOTATION,BREAKER CNC 20A 2P,4.0,965.0,DOP,breaker|cnc|20a|2p,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2113,Breaker CNC 2P 16A,consu,Material eléctrico,Units,,,,False,False,False,SHARED,99,BREAKER CNC 2P 16A,787.85,1,787.85,787.85,787.85,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (31),22,QUOTATION,BREAKER CNC 2P 16A,1.0,787.85,DOP,breaker|cnc|2p|16a,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2114,Conector DE Empalme NO.4,consu,Ferretería,Units,,,,False,False,False,SHARED,101,CONECTOR DE EMPALME NO.4,680.0,2,680.0,960.0,960.0,EXACT_MATCH,1,2,REUSE_UPDATE_PRICE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT RECONOCIMIENTO DE DEUDA (4),24,QUOTATION,CONECTOR DE EMPALME NO.4,2.0,960.0,DOP,conector|empalme|no.4,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2118,Conector DE Empalme NO.2,consu,Ferretería,Units,,,,False,False,False,SHARED,126,CONECTOR DE EMPALME NO.2,380.0,4,380.0,380.0,380.0,EXACT_MATCH,1,4,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (36),18,QUOTATION,CONECTOR DE EMPALME NO.2,3.0,380.0,DOP,conector|empalme|no.2,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2121,Breaker DOBLE GRUESO 2P 30 AMP,consu,Material eléctrico,Units,,,,False,False,False,SHARED,102,BREAKER DOBLE GRUESO 2P 30 AMP,1574.0,2,1574.0,1574.0,1574.0,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),17,QUOTATION,BREAKER DOBLE GRUESO 2P 30 AMP,25.0,1574.0,DOP,breaker|doble|grueso|2p|30|amp,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2122,Breaker DOBLE GRUESO 2P 20 AMP,consu,Material eléctrico,Units,,,,False,False,False,SHARED,103,BREAKER DOBLE GRUESO 2P 20 AMP,1574.0,2,1574.0,1574.0,1574.0,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),18,QUOTATION,BREAKER DOBLE GRUESO 2P 20 AMP,25.0,1574.0,DOP,breaker|doble|grueso|2p|20|amp,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2123,CABLE 3/0 AWG THHN NEGRO,consu,Material eléctrico,ft,,,caliber=3/0,False,False,False,SHARED,104,CABLE 3/0 AWG THHN NEGRO,450.0,2,450.0,450.0,450.0,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),19,QUOTATION,CABLE 3/0 AWG THHN NEGRO,300.0,450.0,DOP,cable|3/0|awg|thhn|negro|3/0,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2124,Alambre VINYL (AWG) 12/2 GRIS PHELPS DODGE,consu,Ferretería,ft,,,caliber=12/2,False,False,False,SHARED,105,ALAMBRE VINYL (AWG) 12/2 GRIS PHELPS DODGE,62.8,2,62.8,62.8,62.8,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),20,QUOTATION,ALAMBRE VINYL (AWG) 12/2 GRIS PHELPS DODGE,200.0,62.8,DOP,alambre|vinyl|awg|12/2|gris|phelps|dodge|12/2,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2125,Alambre THHN (AWG) #8 NEGRO AWG PHELPS DODGE,consu,Ferretería,ft,,,,False,False,False,SHARED,106,ALAMBRE THHN (AWG) #8 NEGRO AWG PHELPS DODGE,55.28,2,55.28,55.28,55.28,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),21,QUOTATION,ALAMBRE THHN (AWG) #8 NEGRO  AWG PHELPS DODGE,100.0,55.28,DOP,alambre|thhn|awg|8|negro|awg|phelps|dodge,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2126,Alambre DUPLEX 1.5MM PHELPS DODGE,consu,Ferretería,ft,,,,False,False,False,SHARED,107,ALAMBRE DUPLEX 1.5MM PHELPS DODGE,22.56,2,22.56,22.56,22.56,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),22,QUOTATION,ALAMBRE DUPLEX 1.5MM PHELPS DODGE,500.0,22.56,DOP,alambre|duplex|1.5|mm|phelps|dodge,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2127,Alambre DE GOMA AWG 12/3 AWG PHELPS DODGE,consu,Neumáticos,ft,,,caliber=12/3,False,False,False,SHARED,108,ALAMBRE DE GOMA AWG 12/3 AWG PHELPS DODGE,79.86,2,79.86,79.86,79.86,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),23,QUOTATION,ALAMBRE DE GOMA AWG 12/3  AWG PHELPS DODGE,100.0,79.86,DOP,alambre|goma|awg|12/3|awg|phelps|dodge|12/3,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2128,Alambre DE GOMA (AWG) 12/2 PHELPS DODGE,consu,Neumáticos,ft,,,caliber=12/2,False,False,False,SHARED,109,ALAMBRE DE GOMA (AWG) 12/2 PHELPS DODGE,53.2,2,53.2,53.2,53.2,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),24,QUOTATION,ALAMBRE DE GOMA (AWG) 12/2  PHELPS DODGE,100.0,53.2,DOP,alambre|goma|awg|12/2|phelps|dodge|12/2,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2129,Alambre THHN (AWG) #10 NEGRO PHELPS DODGE,consu,Ferretería,ft,,,,False,False,False,SHARED,110,ALAMBRE THHN (AWG) #10 NEGRO PHELPS DODGE,40.0,2,40.0,40.0,40.0,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),25,QUOTATION,ALAMBRE THHN (AWG) #10 NEGRO PHELPS DODGE,500.0,40.0,DOP,alambre|thhn|awg|10|negro|phelps|dodge,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2130,Alambre THHN (AWG) #12 NEGRO PHELPS DODGE,consu,Ferretería,ft,,,,False,False,False,SHARED,111,ALAMBRE THHN (AWG) #12 NEGRO PHELPS DODGE,25.33,2,25.33,25.33,25.33,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),26,QUOTATION,ALAMBRE THHN (AWG) #12 NEGRO PHELPS DODGE,500.0,25.33,DOP,alambre|thhn|awg|12|negro|phelps|dodge,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2133,Valvula Entrada Inodoro 200AM133 Fluidmaster,consu,Plomería,Units,,,,False,False,False,SHARED,114,VALVULA ENTRADA INODORO 200AM133 FLUIDMASTER,740.0,2,740.0,740.0,740.0,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),29,QUOTATION,VALVULA ENTRADA INODORO  200AM133 FLUIDMASTER,20.0,740.0,DOP,valvula|entrada|inodoro|200am133|fluidmaster,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2134,Valvula SALIDA P/inodoro 507A133 Fluidmaster,consu,Plomería,Units,,,,False,False,False,SHARED,115,VALVULA SALIDA P/INODORO 507A133 FLUIDMASTER,544.0,2,544.0,544.0,544.0,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),30,QUOTATION,VALVULA SALIDA P/INODORO  507A133 FLUIDMASTER,20.0,544.0,DOP,valvula|salida|p/inodoro|507a133|fluidmaster,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2135,Adaptador MACHO PVC 1 Presion Corvi/durman,consu,Plomería,Units,,,,False,False,False,SHARED,116,ADAPTADOR MACHO PVC 1 PRESION CORVI/DURMAN,15.98,2,15.98,15.98,15.98,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),31,QUOTATION,ADAPTADOR MACHO PVC 1  PRESION CORVI/DURMAN,50.0,15.98,DOP,adaptador|macho|pvc|1|presion|corvi/durman,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2137,"PINZA DE Extension 10"" TRUPER",consu,Herramientas,Units,Truper,,"size=10""",False,False,False,SHARED,119,"PINZA DE EXTENSION 10"" TRUPER",1350.0,2,1350.0,1350.0,1350.0,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),34,QUOTATION,"PINZA DE EXTENSION 10"" TRUPER",10.0,1350.0,DOP,"pinza|extension|10""|truper|10""",COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2138,"PINZA Lagarto 10"" TRUPER",consu,Herramientas,Units,Truper,,"size=10""",False,False,False,SHARED,120,"PINZA LAGARTO 10"" TRUPER",1385.0,2,1385.0,1385.0,1385.0,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),35,QUOTATION,"PINZA LAGARTO 10"" TRUPER",10.0,1385.0,DOP,"pinza|lagarto|10""|truper|10""",COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2143,Alambre THHN (AWG) #4 ROJO PHELPS DODGE,consu,Ferretería,ft,,,,False,False,False,SHARED,125,ALAMBRE THHN (AWG) #4 ROJO PHELPS DODGE,136.24,2,136.24,136.24,136.24,EXACT_MATCH,1,2,REUSE_NO_CHANGE,,MAX,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (41),40,QUOTATION,ALAMBRE THHN (AWG) #4 ROJO PHELPS DODGE,75.0,136.24,DOP,alambre|thhn|awg|4|rojo|phelps|dodge,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2148,Alambre 12/3 AWG THHN,consu,Ferretería,ft,,,caliber=12/3,False,False,False,SHARED,132,ALAMBRE 12/3 AWG THHN,70.0,1,70.0,70.0,70.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (44),17,QUOTATION,alambre 12/3 AWG THHN,1000.0,70.0,DOP,alambre|12/3|awg|thhn|12/3,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2149,Alambre D/GOMA 4X1.5M AWG THHN,consu,Neumáticos,ft,,,,False,False,False,SHARED,133,ALAMBRE D/GOMA 4X1.5M AWG THHN,72.0,1,72.0,72.0,72.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (45),17,QUOTATION,ALAMBRE D/GOMA  4X1.5M AWG THHN,1500.0,72.0,DOP,alambre|d/goma|4x1.5m|awg|thhn,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2151,Soldadura 1/8 Universal,consu,Ferretería,lb,,,caliber=1/8,False,False,False,SHARED,135,SOLDADURA 1/8 UNIVERSAL,215.0,1,215.0,215.0,215.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (47),18,QUOTATION,SOLDADURA 1/8 UNIVERSAL,20.0,215.0,DOP,soldadura|1/8|universal|1/8,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
AG-2153,VIGA H 6X6X30,consu,Ferretería,Units,,,,False,False,False,SHARED,137,VIGA H 6X6X30,19655.0,1,19655.0,19655.0,19655.0,EXACT_MATCH,1,1,REUSE_NO_CHANGE,,SINGLE,COTIZACIONES__REMPART_GROUP_2_3578.xlsx,COT ASDE (47),20,QUOTATION,VIGA H 6X6X30,4.0,19655.0,DOP,viga|h|6x6x30,COTIZACIONES__REMPART_GROUP_2_3578.xlsx
