product_tmpl_id,product_id,name,active,company_id,type,sale_ok,purchase_ok,list_price,standard_price,currency,uom,category,last_quotation_price,last_quotation_date,last_sale_order_price,last_sale_order_date,last_invoice_price,last_invoice_date,recent_avg_price,price_status,price_difference_pct,recommended_action,evidence,notes
1047,1047,Breaker GE 1P 50A GRUESO,True,False,consu,True,True,1100.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1100.0,"has master price, no quotation/sale/invoice lines"
1048,1048,Breaker GE 2P 100A GRUESO,True,False,consu,True,True,5700.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=5700.0,"has master price, no quotation/sale/invoice lines"
1049,1049,Breaker GE 3P 100A GRUESO,True,False,consu,True,True,8400.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=8400.0,"has master price, no quotation/sale/invoice lines"
1496,1496,Breaker GRUESO 1P 50 AMP THQL-1150 ABB -GE,True,False,consu,True,True,892.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=892.0,"has master price, no quotation/sale/invoice lines"
122,122,BREAKER GRUESO 1P 50 AMP THQL-1150 ABB-GE,True,False,consu,True,True,892.0,0.0,DOP,Units,,,,,,892.0,2025-12-22,892.0,PRICE_OK,0.0,KEEP,inv=892.0@2025-12-22; master=892.0,master aligned with recent commercial prices
334,334,Breaker GRUESO DE 30 AMP,True,False,consu,True,True,550.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=550.0,"has master price, no quotation/sale/invoice lines"
879,879,Breaker Monopolar DE 2 AMPERE,True,False,consu,True,True,4036.58,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=4036.58,"has master price, no quotation/sale/invoice lines"
948,948,Breaker OMNIUM 040E12F 12 Modulos Empotrable Europeo,True,False,consu,True,True,3250.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=3250.0,"has master price, no quotation/sale/invoice lines"
308,308,Breaker Sencillo G.E 20 AMP,True,False,consu,True,True,695.6,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=695.6,"has master price, no quotation/sale/invoice lines"
307,307,Breaker Sencillo G.E 30 AMP,True,False,consu,True,True,648.6,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=648.6,"has master price, no quotation/sale/invoice lines"
1265,1265,Brillos DE Limpieza-verde- SCOTCH,True,False,consu,True,True,20.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=20.0,"has master price, no quotation/sale/invoice lines"
1404,1404,BROCA Concreto 5/16 IRWIN,True,False,consu,True,True,195.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=195.0,"has master price, no quotation/sale/invoice lines"
752,752,BROCHA ATLAS DE 1'',True,False,consu,True,True,140.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=140.0,"has master price, no quotation/sale/invoice lines"
753,753,BROCHA ATLAS DE 2'',True,False,consu,True,True,190.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=190.0,"has master price, no quotation/sale/invoice lines"
754,754,BROCHA ATLAS DE 3'',True,False,consu,True,True,215.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=215.0,"has master price, no quotation/sale/invoice lines"
755,755,BROCHA ATLAS DE 4'',True,False,consu,True,True,260.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=260.0,"has master price, no quotation/sale/invoice lines"
655,655,BROCHA DE 2'',True,False,consu,True,True,190.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=190.0,"has master price, no quotation/sale/invoice lines"
551,551,BROCHA DE 2 1/2'' ATLAS,True,False,consu,True,True,150.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=150.0,"has master price, no quotation/sale/invoice lines"
964,964,BROCHA DE 2'' ATLAS,True,False,consu,True,True,141.21,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=141.21,"has master price, no quotation/sale/invoice lines"
656,656,BROCHA DE 3'',True,False,consu,True,True,215.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=215.0,"has master price, no quotation/sale/invoice lines"
383,383,BROCHA DE 3 ATLAS,True,False,consu,True,True,186.18,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=186.18,"has master price, no quotation/sale/invoice lines"
552,552,BROCHA DE 3'' EMTOP,True,False,consu,True,True,275.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=275.0,"has master price, no quotation/sale/invoice lines"
657,657,BROCHA DE 4'',True,False,consu,True,True,260.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=260.0,"has master price, no quotation/sale/invoice lines"
384,384,BROCHA DE 4'' ATLAS,True,False,consu,True,True,222.93,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=222.93,"has master price, no quotation/sale/invoice lines"
553,553,BROCHA DE 4'''emtop,True,False,consu,True,True,325.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=325.0,"has master price, no quotation/sale/invoice lines"
1392,1392,"Brocha Ecom. M/marron 1""",True,False,consu,True,True,100.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=100.0,"has master price, no quotation/sale/invoice lines"
1348,1348,"Brocha Ecom. M/marron 2""",True,False,consu,True,True,130.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=130.0,"has master price, no quotation/sale/invoice lines"
1347,1347,"Brocha Ecom. M/marron 3""",True,False,consu,True,True,185.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=185.0,"has master price, no quotation/sale/invoice lines"
1349,1349,"Brocha Ecom. M/marron 4""",True,False,consu,True,True,200.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=200.0,"has master price, no quotation/sale/invoice lines"
86,86,"BROCHA M/BCO PELO GRIS 2"" BCM20 BYP",True,False,consu,True,True,89.99,0.0,DOP,Units,,,,,,89.99,2025-12-22,89.99,PRICE_OK,0.0,KEEP,inv=89.99@2025-12-22; master=89.99,master aligned with recent commercial prices
739,739,BROCHA M/BCO PELO GRIS 2'' BCM20 BYP,True,False,consu,True,True,89.99,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=89.99,"has master price, no quotation/sale/invoice lines"
236,236,Brochas DE 1'' EMTOP,True,False,consu,True,True,115.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=115.0,"has master price, no quotation/sale/invoice lines"
237,237,Brochas DE 2'' EMTOP,True,False,consu,True,True,185.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=185.0,"has master price, no quotation/sale/invoice lines"
238,238,Brochas DE 3'' EMTOP,True,False,consu,True,True,275.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=275.0,"has master price, no quotation/sale/invoice lines"
239,239,Brochas DE 4'''emtop,True,False,consu,True,True,325.0,0.0,DOP,Units,Pinturas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=325.0,"has master price, no quotation/sale/invoice lines"
1030,1030,Caballetes DE Aluzinc DE 10 PIES,True,False,consu,True,True,1750.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1750.0,"has master price, no quotation/sale/invoice lines"
518,518,CABLE #10 AWG THHN BLANCO,True,False,consu,True,True,37.5,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=37.5,"has master price, no quotation/sale/invoice lines"
517,517,CABLE 10 AWG THHN NEGRO,True,False,consu,True,True,37.5,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=37.5,"has master price, no quotation/sale/invoice lines"
519,519,CABLE #10 AWG THHN VERDE,True,False,consu,True,True,37.5,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=37.5,"has master price, no quotation/sale/invoice lines"
704,704,CABLE 12 AWG THHN-500 PIE,True,False,consu,True,True,11500.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=11500.0,"has master price, no quotation/sale/invoice lines"
520,520,CABLE #12 AWG THHN BLANCO,True,False,consu,True,True,23.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=23.0,"has master price, no quotation/sale/invoice lines"
1036,1036,CABLE 12 AWG THHN NEGRO,True,False,consu,True,True,23.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=23.0,"has master price, no quotation/sale/invoice lines"
521,521,CABLE #12 AWG THHN RO JO,True,False,consu,True,True,23.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=23.0,"has master price, no quotation/sale/invoice lines"
1039,1039,CABLE #14 (1.5mm) AWG THHN BLANCO,True,False,consu,True,True,46.7,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=46.7,"has master price, no quotation/sale/invoice lines"
203,203,Cable #14 AWG Thhn Negro,True,False,consu,True,True,46.7,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=46.7,"has master price, no quotation/sale/invoice lines"
1489,1489,CABLE 2 AWG THHN,True,False,consu,True,True,226.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=226.0,"has master price, no quotation/sale/invoice lines"
104,104,CABLE 3/0 AWG THHN NEGRO,True,False,consu,True,True,450.0,0.0,DOP,Units,,,,,,450.0,2025-12-22,450.0,PRICE_OK,0.0,KEEP,inv=450.0@2025-12-22; master=450.0,master aligned with recent commercial prices
1488,1488,CABLE 4 AWG THHN,True,False,consu,True,True,178.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=178.0,"has master price, no quotation/sale/invoice lines"
1040,1040,CABLE 8 AWG THHN NEGR,True,False,consu,True,True,43.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=43.0,"has master price, no quotation/sale/invoice lines"
1037,1037,CABLE GOMA 12/2 SJTW NEGRO,True,False,consu,True,True,57.2,0.0,DOP,Units,Neumáticos,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=57.2,"has master price, no quotation/sale/invoice lines"
1038,1038,CABLE GOMA 12/3 SJTW NEGRO,True,False,consu,True,True,68.0,0.0,DOP,Units,Neumáticos,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=68.0,"has master price, no quotation/sale/invoice lines"
538,538,CABLE GOMA 14/2 SJTW NEGRO,True,False,consu,True,True,30.5,0.0,DOP,Units,Neumáticos,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=30.5,"has master price, no quotation/sale/invoice lines"
230,230,CABLE GOMA 8/3 SJTW NEGRO,True,False,consu,True,True,125.0,0.0,DOP,Units,Neumáticos,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=125.0,"has master price, no quotation/sale/invoice lines"
534,534,CABLE VINYL 10/2 UF TW GRIS Cordiflex,True,False,consu,True,True,66.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=66.0,"has master price, no quotation/sale/invoice lines"
1042,1042,CABLE VINYL 12/2 UF TW GRIS Cordiflex,True,False,consu,True,True,41.7,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=41.7,"has master price, no quotation/sale/invoice lines"
1041,1041,CABLE VINYL 12/3 UF TW GRIS Cordiflex,True,False,consu,True,True,58.7,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=58.7,"has master price, no quotation/sale/invoice lines"
378,378,CAJA 2X4,True,False,consu,True,True,104.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=104.0,"has master price, no quotation/sale/invoice lines"
706,706,CAJA 2X4 3/4 Suplemento,True,False,consu,True,True,115.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=115.0,"has master price, no quotation/sale/invoice lines"
96,96,CAJA BREAKER 12 SUPE. OMNIUM,True,False,consu,True,True,3989.0,0.0,DOP,Units,,,,,,3970.0,2025-12-22,3970.0,PRICE_OK,0.48,KEEP,inv=3970.0@2025-12-22; master=3989.0,master aligned with recent commercial prices
1497,1497,CAJA Breaker 8 A 16 Circuito TLM-812FCUD ABB - GE,True,False,consu,True,True,6954.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=6954.0,"has master price, no quotation/sale/invoice lines"
123,123,CAJA BREAKER 8 A 16 CIRCUITO TLM-812FCUD ABB-GE,True,False,consu,True,True,6954.0,0.0,DOP,Units,,,,,,6954.0,2025-12-22,6954.0,PRICE_OK,0.0,KEEP,inv=6954.0@2025-12-22; master=6954.0,master aligned with recent commercial prices
228,228,CAJA Breaker GE 2 A 4,True,False,consu,True,True,4300.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=4300.0,"has master price, no quotation/sale/invoice lines"
35,35,CAJA CHICA (Feb-Mar 2026) agua y hielo $600/semana,True,False,service,True,False,600.0,0.0,DOP,Units,,,,,,600.0,2026-03-18,600.0,PRICE_OK,0.0,KEEP,inv=600.0@2026-03-18; master=600.0,master aligned with recent commercial prices
34,34,CAJA CHICA (Materiales instalacion motobomba y combustible),True,False,service,True,False,15000.0,0.0,DOP,Units,,,,,,15000.0,2026-03-18,15000.0,PRICE_OK,0.0,KEEP,inv=15000.0@2026-03-18; master=15000.0,master aligned with recent commercial prices
36,36,"CAJA CHICA motobomba/materiales + caja chica abril + combustible drenaje (desglose PDF no suma al SUB TOTAL 52,453.30)",True,False,service,True,False,52453.3,0.0,DOP,Units,,,,,,52453.3,2026-04-25,52453.3,PRICE_OK,0.0,KEEP,inv=52453.3@2026-04-25; master=52453.3,master aligned with recent commercial prices
1363,1363,Caja De Brazing Rod 0% Silver (varillas PLATA Para Soldaduras)1/8,True,False,consu,True,True,800.0,0.0,DOP,Units,Construcción,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=800.0,"has master price, no quotation/sale/invoice lines"
332,332,CAJA DE Breaker 4/8,True,False,consu,True,True,5150.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=5150.0,"has master price, no quotation/sale/invoice lines"
333,333,CAJA DE Breaker 8/16,True,False,consu,True,True,7850.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=7850.0,"has master price, no quotation/sale/invoice lines"
330,330,CAJA DE Breaker GE 6 A 12,True,False,consu,True,True,6450.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=6450.0,"has master price, no quotation/sale/invoice lines"
219,219,CAJA DE Breaker Plastico Europeo DE 12 Circuito,True,False,consu,True,True,3250.0,0.0,DOP,Units,Material eléctrico,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=3250.0,"has master price, no quotation/sale/invoice lines"
670,670,CAJA DE CLAVOS F-20 (1),True,False,consu,True,True,395.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=395.0,"has master price, no quotation/sale/invoice lines"
457,457,CAJA DE CLAVOS F-25 (1),True,False,consu,True,True,415.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=415.0,"has master price, no quotation/sale/invoice lines"
932,932,Caja De Gomitas OBIS No. 18,True,False,consu,True,True,95.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=95.0,"has master price, no quotation/sale/invoice lines"
348,348,CAJA DE GRAPA Estandar,True,False,consu,True,True,180.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=180.0,"has master price, no quotation/sale/invoice lines"
1430,1430,CAJA DE GRAPA Estandar Artesco,True,False,consu,True,True,148.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=148.0,"has master price, no quotation/sale/invoice lines"
1357,1357,Caja De Herramienta,True,False,consu,True,True,4300.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=4300.0,"has master price, no quotation/sale/invoice lines"
1418,1418,Caja De Herramientas 66pcs Wurth,True,False,consu,True,True,23340.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=23340.0,"has master price, no quotation/sale/invoice lines"
1209,1209,CAJA DE Herramientas Mediana Plastica KENDO,True,False,consu,True,True,915.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=915.0,"has master price, no quotation/sale/invoice lines"
377,377,CAJA Octagonal 3/4 METAL,True,False,consu,True,True,140.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=140.0,"has master price, no quotation/sale/invoice lines"
849,849,Cajas De Clips Billeteros 1 1/4 (32mm) 12/2,True,False,consu,True,True,425.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=425.0,"has master price, no quotation/sale/invoice lines"
850,850,Cajas De Clips Billeteros 2 (51mm) 12/3,True,False,consu,True,True,500.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=500.0,"has master price, no quotation/sale/invoice lines"
848,848,Cajas De Clips Billeteros 3/4 (19mm) 12/1,True,False,consu,True,True,300.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=300.0,"has master price, no quotation/sale/invoice lines"
852,852,"Cajas De Felpa Tinta De Gel Azul Punto Audaz 1,0 Mm 12/1",True,False,consu,True,True,2500.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=2500.0,"has master price, no quotation/sale/invoice lines"
826,826,Cajas De Ganchos Macho Y Hembra 50/1,True,False,consu,True,True,250.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=250.0,"has master price, no quotation/sale/invoice lines"
828,828,Cajas De Gomas Bandas No. 18,True,False,consu,True,True,55.1,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=55.1,"has master price, no quotation/sale/invoice lines"
829,829,Cajas De Grapas Estándar,True,False,consu,True,True,43.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=43.0,"has master price, no quotation/sale/invoice lines"
830,830,Cajas De Grapas Grandes,True,False,consu,True,True,195.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=195.0,"has master price, no quotation/sale/invoice lines"
835,835,Cajas De Lapiceros Azules 12/1,True,False,consu,True,True,89.0,0.0,DOP,Units,Oficina,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=89.0,"has master price, no quotation/sale/invoice lines"
836,836,Cajas De Lapiceros Negros 12/1,True,False,consu,True,True,89.0,0.0,DOP,Units,Oficina,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=89.0,"has master price, no quotation/sale/invoice lines"
839,839,Cajas De Marcadores Para Pizarra Azul,True,False,consu,True,True,650.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=650.0,"has master price, no quotation/sale/invoice lines"
840,840,Cajas De Marcadores Para Pizarra Negro,True,False,consu,True,True,650.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=650.0,"has master price, no quotation/sale/invoice lines"
841,841,Cajas De Marcadores Para Pizarra Rojo,True,False,consu,True,True,650.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=650.0,"has master price, no quotation/sale/invoice lines"
842,842,Cajas De Marcadores Para Pizarra Verde,True,False,consu,True,True,650.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=650.0,"has master price, no quotation/sale/invoice lines"
1287,1287,CAJAS DE SOBRES Blancos 500/1,True,False,consu,True,True,945.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=945.0,"has master price, no quotation/sale/invoice lines"
1297,1297,CAJITA DE CLIP PEQ TALBO,True,False,consu,True,True,15.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=15.0,"has master price, no quotation/sale/invoice lines"
1296,1296,CAJITA DE GRAPAS Grandes Standard T,True,False,consu,True,True,38.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=38.0,"has master price, no quotation/sale/invoice lines"
1295,1295,Cajitas DE GRAPAS Standard T,True,False,consu,True,True,15.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=15.0,"has master price, no quotation/sale/invoice lines"
1185,1185,Caliche FINO,True,False,consu,True,True,705.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=705.0,"has master price, no quotation/sale/invoice lines"
1545,1545,Cama C/base De Madera 54'' Doble Pillow Top Especial,True,False,consu,True,True,12438.14,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=12438.14,"has master price, no quotation/sale/invoice lines"
1573,1573,CAMA CON BASE DE MADERA 54 PG PILLOW TOP EURO AZUL,True,False,consu,True,True,13050.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=13050.0,"has master price, no quotation/sale/invoice lines"
1592,1592,Camarote 39X39 Pulgadas TWIN TWIN FIRSO,True,False,consu,True,True,32668.3,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=32668.3,"has master price, no quotation/sale/invoice lines"
1561,1561,Camarote Hilton Twin Twin 39X39 Pulgadas,True,False,consu,True,True,25075.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=25075.0,"has master price, no quotation/sale/invoice lines"
980,980,Cambio Tapa De Cisterma 1x1 Concreto,True,False,consu,True,True,6200.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=6200.0,"has master price, no quotation/sale/invoice lines"
1213,1213,"Camioneta NISSAN Frontier NP300 AÑO 2019, FICHA 275, PLACA L406494 CHASIS",True,False,consu,True,True,9000.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=9000.0,"has master price, no quotation/sale/invoice lines"
1050,1050,Canaleta RECTA. 3/4X10MM KOLNY 2070-05,True,False,consu,True,True,250.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=250.0,"has master price, no quotation/sale/invoice lines"
303,303,Canaletas Cuadradas C/ADH 1/2,True,False,consu,True,True,275.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=275.0,"has master price, no quotation/sale/invoice lines"
218,218,Candado DE BRONCE YALE ITALY 70MM,True,False,consu,True,True,3090.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=3090.0,"has master price, no quotation/sale/invoice lines"
1378,1378,Candado Yale 50 Mm,True,False,consu,True,True,1650.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1650.0,"has master price, no quotation/sale/invoice lines"
204,204,Candado Yale 70 Mm 110-70,True,False,consu,True,True,2740.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=2740.0,"has master price, no quotation/sale/invoice lines"
1029,1029,CAÑOS DE 10X16,True,False,consu,True,True,1623.36,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1623.36,"has master price, no quotation/sale/invoice lines"
868,868,Canto PVC Teca Lino SW 22x0.4mm Pies L,True,False,consu,True,True,26.27,0.0,DOP,Units,Plomería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=26.27,"has master price, no quotation/sale/invoice lines"
374,374,CAPA Amarilla,True,False,consu,True,True,1852.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1852.0,"has master price, no quotation/sale/invoice lines"
407,407,CAPA Amarilla Impeable,True,False,consu,True,True,1862.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1862.0,"has master price, no quotation/sale/invoice lines"
1100,1100,"CAPA Impermeable, TRUPER SIZE L",True,False,consu,True,True,1050.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1050.0,"has master price, no quotation/sale/invoice lines"
1099,1099,"CAPA Impermeable, TRUPER SIZE M",True,False,consu,True,True,1025.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1025.0,"has master price, no quotation/sale/invoice lines"
1101,1101,"CAPA Impermeable, TRUPER SIZE XL",True,False,consu,True,True,1075.0,0.0,DOP,Units,Herramientas,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=1075.0,"has master price, no quotation/sale/invoice lines"
511,511,CAPA P/AGUA 1 PZA Amarilla,True,False,consu,True,True,875.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=875.0,"has master price, no quotation/sale/invoice lines"
1318,1318,CARNE DE CERDO,True,9,consu,True,True,200.0,0.0,DOP,Units,Carnes,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=200.0,"has master price, no quotation/sale/invoice lines"
1313,1313,CARNE DE RES,True,9,consu,True,True,225.0,0.0,DOP,Units,Carnes,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=225.0,"has master price, no quotation/sale/invoice lines"
1207,1207,CARPAS Plegables Parasol 3x3 TORDO Pegable Impermeable Reforzado TIPO ARAÑA,True,False,consu,True,True,318.0,0.0,DOP,Units,Ferretería,,,,,,,,NO_SALES_HISTORY,,NO_ACTION,master=318.0,"has master price, no quotation/sale/invoice lines"
